regionID,region,Provincia,Distrito,Comuna,Lista,NºenVoto,Pacto,SubPacto,Partido,votosComuna
8,DEL BIOBIO,BIOBIO,21,ALTO BIOBIO,G,9,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,158
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,PALMILLA,H,16,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,184
7,DEL MAULE,CURICO,17,LICANTEN,G,14,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",PARTIDO IZQUIERDA CIUDADANA DE CHILE,353
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,L,37,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,419
9,DE LA ARAUCANIA,MALLECO,22,VICTORIA,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,1192
3,DE ATACAMA,COPIAPO,4,CALDERA,G,17,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",INDEPENDIENTE,27
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,H,14,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,257
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,H,19,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,112
8,DEL BIOBIO,BIOBIO,21,LOS ANGELES,P,66,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,INDEPENDIENTE,46
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,CERRILLOS,O,33,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,30
7,DEL MAULE,LINARES,18,COLBUN,S,36,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,407
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,I,33,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,36
7,DEL MAULE,TALCA,17,PENCAHUE,L,20,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,261
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,CURACAVI,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,INDEPENDIENTE,614
9,DE LA ARAUCANIA,MALLECO,22,TRAIGUEN,J,23,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,185
4,DE COQUIMBO,LIMARI,5,MONTE PATRIA,L,26,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,205
4,DE COQUIMBO,LIMARI,5,MONTE PATRIA,B,10,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,194
4,DE COQUIMBO,LIMARI,5,RIO HURTADO,N,17,PACTO NORTE VERDE,,FUERZA REGIONAL NORTE VERDE,39
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,SAN JOSE DE MAIPO,S,36,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,209
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RECOLETA,O,53,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,29
3,DE ATACAMA,HUASCO,4,VALLENAR,B,10,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,466
9,DE LA ARAUCANIA,CAUTIN,23,CUNCO,H,15,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,167
5,DE VALPARAISO,VALPARAISO,7,VALPARAISO,I,38,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,218
5,DE VALPARAISO,VALPARAISO,7,VIÑA DEL MAR,R,72,PACTO JUSTICIA Y TRANSPARENCIA,,INDEPENDIENTE,313
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,CISNES,S,27,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,123
13,METROPOLITANA DE SANTIAGO,MAIPO,14,CALERA DE TANGO,J,21,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,74
10,DE LOS LAGOS,CHILOE,26,QUINCHAO,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,285
2,DE ANTOFAGASTA,ANTOFAGASTA,3,MEJILLONES,O,21,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,338
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,PEDRO AGUIRRE CERDA,H,25,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,281
10,DE LOS LAGOS,CHILOE,26,QUEMCHI,J,21,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,17
7,DEL MAULE,TALCA,17,CUREPTO,H,13,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,830
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COINCO,L,20,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,91
3,DE ATACAMA,COPIAPO,4,TIERRA AMARILLA,L,34,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,93
8,DEL BIOBIO,ÑUBLE,19,SAN IGNACIO,H,16,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,95
15,ARICA Y PARINACOTA,PARINACOTA,1,PUTRE,L,18,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,122
4,DE COQUIMBO,LIMARI,5,OVALLE,J,37,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,872
9,DE LA ARAUCANIA,MALLECO,22,RENAICO,I,23,PACTO CHILE QUIERE AMPLITUD,,INDEPENDIENTE,170
10,DE LOS LAGOS,OSORNO,25,SAN PABLO,O,36,PACTO YO MARCO POR EL CAMBIO,SUBPACTO DEMOCRACIA REGIONAL E INDEPENDIENTES,INDEPENDIENTE,9
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MOSTAZAL,J,23,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,364
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,H,17,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,209
14,DE LOS RIOS,DEL RANCO,24,FUTRONO,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,189
9,DE LA ARAUCANIA,CAUTIN,23,CURARREHUE,S,31,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,INDEPENDIENTE,3
2,DE ANTOFAGASTA,ANTOFAGASTA,3,ANTOFAGASTA,I,46,PACTO CHILE QUIERE AMPLITUD,,INDEPENDIENTE,170
9,DE LA ARAUCANIA,MALLECO,22,CURACAUTIN,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,90
7,DEL MAULE,CURICO,17,VICHUQUEN,H,12,PACTO CHILE VAMOS RN E INDEPENDIENTES,,INDEPENDIENTE,97
9,DE LA ARAUCANIA,CAUTIN,22,VILCUN,S,37,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,490
8,DEL BIOBIO,BIOBIO,19,CABRERO,O,35,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,111
8,DEL BIOBIO,ARAUCO,21,CAÑETE,S,32,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,178
9,DE LA ARAUCANIA,CAUTIN,22,GALVARINO,S,30,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,235
4,DE COQUIMBO,LIMARI,5,RIO HURTADO,H,10,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,54
10,DE LOS LAGOS,LLANQUIHUE,26,COCHAMO,,33,CANDIDATURA INDEPENDIENTE,,INDEPENDIENTE,13
5,DE VALPARAISO,VALPARAISO,7,VIÑA DEL MAR,P,65,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,INDEPENDIENTE,794
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,ALHUE,P,26,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,PARTIDO HUMANISTA,34
3,DE ATACAMA,HUASCO,4,FREIRINA,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,134
1,DE TARAPACA,IQUIQUE,2,IQUIQUE,G,27,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,1621
8,DEL BIOBIO,CONCEPCION,20,SANTA JUANA,S,34,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,88
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,S,30,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,129
10,DE LOS LAGOS,OSORNO,25,RIO NEGRO,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,245
,AISEN DEL GRAL. CARLOS IBAÑEZ,GENERAL CARRERA,27,RIO IBAÑEZ,L,22,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,48
5,DE VALPARAISO,SAN ANTONIO,7,EL TABO,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,200
4,DE COQUIMBO,LIMARI,5,OVALLE,J,38,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,272
8,DEL BIOBIO,ÑUBLE,19,SAN NICOLAS,G,10,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,99
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,P,60,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,INDEPENDIENTE,674
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,G,9,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,110
8,DEL BIOBIO,BIOBIO,19,YUMBEL,L,40,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,274
5,DE VALPARAISO,VALPARAISO,7,VIÑA DEL MAR,I,36,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,137
8,DEL BIOBIO,BIOBIO,21,TUCAPEL,S,31,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,65
7,DEL MAULE,CURICO,17,MOLINA,H,19,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,641
7,DEL MAULE,CURICO,17,HUALAÑE,L,24,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,124
10,DE LOS LAGOS,LLANQUIHUE,26,PUERTO MONTT,L,64,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,219
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,RANCAGUA,L,34,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,2453
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,I,21,PACTO CHILE QUIERE AMPLITUD,,INDEPENDIENTE,178
12,DE MAGALLANES Y ANTARTICA CH.,ULTIMA ESPERANZA,28,TORRES DEL PAINE,L,9,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,176
7,DEL MAULE,CAUQUENES,18,CAUQUENES,L,26,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,297
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LA CISTERNA,M,43,PACTO PUEBLO UNIDO,,INDEPENDIENTE,124
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,PUNTA ARENAS,P,62,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO HUMANISTAS E INDEPENDIENTES,INDEPENDIENTE,495
10,DE LOS LAGOS,OSORNO,25,SAN JUAN DE LA COSTA,J,16,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,7
9,DE LA ARAUCANIA,CAUTIN,23,NUEVA IMPERIAL,O,31,PACTO YO MARCO POR EL CAMBIO,SUBPACTO WALLMAPUWEN E INDEPENDIENTES,WALLMAPUWEN,85
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,S,50,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,366
7,DEL MAULE,CURICO,17,MOLINA,G,17,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,INDEPENDIENTE,628
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,B,3,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,53
7,DEL MAULE,LINARES,18,LINARES,L,38,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,608
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,PEUMO,S,33,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,INDEPENDIENTE,222
7,DEL MAULE,CAUQUENES,18,PELLUHUE,B,8,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,50
8,DEL BIOBIO,CONCEPCION,21,LOTA,J,27,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,593
9,DE LA ARAUCANIA,CAUTIN,22,LAUTARO,B,3,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,1010
8,DEL BIOBIO,ÑUBLE,19,PEMUCO,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,269
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,CERRO NAVIA,S,71,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,361
5,DE VALPARAISO,PETORCA,6,LA LIGUA,B,9,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,106
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,52
13,METROPOLITANA DE SANTIAGO,MAIPO,14,CALERA DE TANGO,O,30,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,149
7,DEL MAULE,CAUQUENES,18,PELLUHUE,B,7,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,118
9,DE LA ARAUCANIA,CAUTIN,22,PERQUENCO,B,4,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,183
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,MACUL,O,48,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,170
1,DE TARAPACA,DEL TAMARUGAL,2,COLCHANE,S,34,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,24
14,DE LOS RIOS,DEL RANCO,24,FUTRONO,J,18,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,85
5,DE VALPARAISO,LOS ANDES,6,CALLE LARGA,I,20,PACTO CHILE QUIERE AMPLITUD,,INDEPENDIENTE,54
5,DE VALPARAISO,PETORCA,6,PETORCA,S,33,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,178
1,DE TARAPACA,DEL TAMARUGAL,2,POZO ALMONTE,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,432
13,METROPOLITANA DE SANTIAGO,TALAGANTE,14,PADRE HURTADO,L,29,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,71
8,DEL BIOBIO,CONCEPCION,21,LOTA,G,15,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,504
8,DEL BIOBIO,CONCEPCION,20,FLORIDA,O,31,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,247
10,DE LOS LAGOS,PALENA,26,FUTALEUFU,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,47
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,H,17,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,72
9,DE LA ARAUCANIA,MALLECO,22,RENAICO,H,20,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,254
8,DEL BIOBIO,ÑUBLE,19,SAN NICOLAS,O,19,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,174
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,RENCA,C,14,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,511
5,DE VALPARAISO,QUILLOTA,6,NOGALES,I,26,PACTO CHILE QUIERE AMPLITUD,,AMPLITUD,84
9,DE LA ARAUCANIA,CAUTIN,23,CHOLCHOL,B,5,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,INDEPENDIENTE,243
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,J,28,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,372
5,DE VALPARAISO,SAN FELIPE,6,CATEMU,H,11,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,441
5,DE VALPARAISO,VALPARAISO,7,CONCON,G,11,PACTO CON LA FUERZA DEL FUTURO,SUBPACTO PRSD E INDEPENDIENTES,PARTIDO RADICAL SOCIALDEMOCRATA,328
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,NANCAGUA,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,306
13,METROPOLITANA DE SANTIAGO,CORDILLERA,12,PIRQUE,S,40,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PCCH E INDEPENDIENTES,PARTIDO COMUNISTA DE CHILE ,37
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,MALLOA,S,29,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,220
4,DE COQUIMBO,CHOAPA,5,CANELA,J,17,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,INDEPENDIENTE,18
13,METROPOLITANA DE SANTIAGO,MELIPILLA,14,SAN PEDRO,L,24,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,166
5,DE VALPARAISO,VALPARAISO,6,QUINTERO,O,38,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,198
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LA CISTERNA,O,46,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,45
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,SAN JOAQUIN,B,10,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PDC E INDEPENDIENTES,PARTIDO DEMOCRATA CRISTIANO,506
15,ARICA Y PARINACOTA,ARICA,1,ARICA,P,101,PACTO ALTERNATIVA DEMOCRATICA,SUBPACTO LIBERALES E INDEPENDIENTES,INDEPENDIENTE,285
7,DEL MAULE,TALCA,17,TALCA,G,17,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",PARTIDO IZQUIERDA CIUDADANA DE CHILE,202
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,COLTAUCO,H,14,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,260
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,L,26,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,286
2,DE ANTOFAGASTA,EL LOA,3,SAN PEDRO DE ATACAMA,L,31,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,77
10,DE LOS LAGOS,PALENA,26,CHAITEN,J,23,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,72
10,DE LOS LAGOS,CHILOE,26,QUEMCHI,S,30,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,51
9,DE LA ARAUCANIA,CAUTIN,23,PITRUFQUEN,B,6,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,337
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,S,59,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,PARTIDO POR LA DEMOCRACIA,188
10,DE LOS LAGOS,LLANQUIHUE,25,PUERTO VARAS,O,43,PACTO YO MARCO POR EL CAMBIO,SUBPACTO DEMOCRACIA REGIONAL E INDEPENDIENTES,DEMOCRACIA REGIONAL PATAGONICA ,489
5,DE VALPARAISO,SAN ANTONIO,7,SANTO DOMINGO,O,31,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,INDEPENDIENTE,20
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,TILTIL,S,35,PACTO NUEVA MAYORIA POR CHILE,SUBPACTO PPD E INDEPENDIENTES,INDEPENDIENTE,475
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,ESTACION CENTRAL,M,37,PACTO PUEBLO UNIDO,,INDEPENDIENTE,162
5,DE VALPARAISO,VALPARAISO,7,VALPARAISO,M,62,PACTO PUEBLO UNIDO,,INDEPENDIENTE,173
7,DEL MAULE,TALCA,17,MAULE,L,29,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,56
13,METROPOLITANA DE SANTIAGO,MAIPO,14,PAINE,J,22,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,3204
14,DE LOS RIOS,VALDIVIA,24,MAFIL,J,27,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA ,0
5,DE VALPARAISO,SAN ANTONIO,7,ALGARROBO,H,18,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,59
5,DE VALPARAISO,VALPARAISO,7,VIÑA DEL MAR,B,12,PACTO NUEVA MAYORIA PARA CHILE,SUBPACTO PS E INDEPENDIENTES,PARTIDO SOCIALISTA DE CHILE ,688
8,DEL BIOBIO,ÑUBLE,19,BULNES,C,15,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,35
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,HUECHURABA,G,15,PACTO CON LA FUERZA DEL FUTURO,"SUBPACTO IC, MAS REGION E INDEPENDIENTES",INDEPENDIENTE,69
13,METROPOLITANA DE SANTIAGO,SANTIAGO,8,MAIPU,C,20,PACTO PODER ECOLOGISTA Y CIUDADANO,,INDEPENDIENTE,1136
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,PROVIDENCIA,H,27,PACTO CHILE VAMOS RN E INDEPENDIENTES,,RENOVACION NACIONAL ,481
13,METROPOLITANA DE SANTIAGO,MAIPO,14,SAN BERNARDO,J,40,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,SUBPACTO PRI E INDEPENDIENTES,PARTIDO REGIONALISTA INDEPENDIENTE,100
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,15,RANCAGUA,O,40,PACTO YO MARCO POR EL CAMBIO,SUBPACTO PRO E INDEPENDIENTES,PARTIDO PROGRESISTA ,82
,AISEN DEL GRAL. CARLOS IBAÑEZ,AISEN,27,AISEN,L,32,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,INDEPENDIENTE,144
5,DE VALPARAISO,SAN ANTONIO,7,EL TABO,L,27,PACTO CHILE VAMOS UDI-INDEPENDIENTES,,UNION DEMOCRATA INDEPENDIENTE,25
