regionID,region,provincia,distrito,comuna,lista,pacto,partido,candidato,votosComuna
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,LA GRANJA,K,PACTO CAMBIEMOS LA HISTORIA,REVOLUCION DEMOCRATICA,NATALIA VALENTINA CASTILLO MUÑOZ,2775
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,LA GRANJA,F,PACTO CHILE VAMOS,INDEPENDIENTE,VIVIAN MAIRA SMITH,2626
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,LA GRANJA,,,,VOTOS EN BLANCO,474
13,METROPOLITANA DE SANTIAGO,SANTIAGO,10,LA GRANJA,,,,VOTOS NULOS,880
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,UBERLINDA AQUEA BARRAZA,739
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,,,,VOTOS EN BLANCO,35
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,,,,VOTOS NULOS,28
4,DE COQUIMBO,ELQUI,5,LA HIGUERA,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,YERKO GALLEGUILLOS OSSANDON,1662
5,DE VALPARAISO,PETORCA,6,LA LIGUA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,JUAN IBACACHE IBACACHE,5829
5,DE VALPARAISO,PETORCA,6,LA LIGUA,M,PACTO PUEBLO UNIDO,INDEPENDIENTE,LUIS SOTO PEREZ,825
5,DE VALPARAISO,PETORCA,6,LA LIGUA,E,PACTO NUEVA MAYORIA,PARTIDO COMUNISTA DE CHILE ,RODRIGO SANCHEZ VILLALOBOS,6860
5,DE VALPARAISO,PETORCA,6,LA LIGUA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,SERGIO ROSENDO CARDOZA VILLEGAS,831
5,DE VALPARAISO,PETORCA,6,LA LIGUA,,,,VOTOS EN BLANCO,123
5,DE VALPARAISO,PETORCA,6,LA LIGUA,,,,VOTOS NULOS,172
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,ADOLFO ROJAS PEREZ,1842
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,CLAUDIA PIZARRO PEÑA,8313
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,DIEGO IGLESIAS CARRANZA,6599
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JORGE ALEJANDRO NUÑEZ SANDOVAL,734
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,P,PACTO ALTERNATIVA DEMOCRATICA,INDEPENDIENTE,JOSE ANSELMO HIDALGO ZAMORA,2463
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,OLGA GONZALEZ DEL RIEGO GARCIA,7270
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,,,,VOTOS EN BLANCO,686
13,METROPOLITANA DE SANTIAGO,SANTIAGO,12,LA PINTANA,,,,VOTOS NULOS,1161
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,P,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,CATALINA VALENZUELA MAUREIRA,1210
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,GABRIEL LUNA NAVARRO,552
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,JOSE MANUEL PALACIOS PARRA,12893
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,PEDRO DAVIS URZUA,5556
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,RAUL DONCKASTER FERNANDEZ,12194
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,,,,VOTOS EN BLANCO,348
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LA REINA,,,,VOTOS NULOS,662
4,DE COQUIMBO,ELQUI,5,LA SERENA,K,PACTO CAMBIEMOS LA HISTORIA,REVOLUCION DEMOCRATICA,ALEX FERNANDO GARRIDO TAPIA,2595
4,DE COQUIMBO,ELQUI,5,LA SERENA,N,PACTO NORTE VERDE,FUERZA REGIONAL NORTE VERDE,HANNE UTRERAS PEYRIN,3860
4,DE COQUIMBO,ELQUI,5,LA SERENA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUCIANO ESQUIVEL GALLEGUILLOS,1074
4,DE COQUIMBO,ELQUI,5,LA SERENA,M,PACTO PUEBLO UNIDO,PARTIDO FRENTE POPULAR ,LUIS EDUARDO VEGA GONZALEZ,615
4,DE COQUIMBO,ELQUI,5,LA SERENA,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,NICOLAS ALBERTO JARUFE GIADALAH,1387
4,DE COQUIMBO,ELQUI,5,LA SERENA,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,ROBERTO JACOB JURE,21899
4,DE COQUIMBO,ELQUI,5,LA SERENA,,,,VOTOS EN BLANCO,633
4,DE COQUIMBO,ELQUI,5,LA SERENA,,,,VOTOS NULOS,1084
4,DE COQUIMBO,ELQUI,5,LA SERENA,F,PACTO CHILE VAMOS,INDEPENDIENTE,YURI ALEJANDRO OLIVARES OLIVARES,6062
14,DE LOS RIOS,DEL RANCO,24,LA UNION,F,PACTO CHILE VAMOS,INDEPENDIENTE,ALDO PINUER SOLIS,6983
14,DE LOS RIOS,DEL RANCO,24,LA UNION,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,MARIA ANGELICA ASTUDILLO MAUTZ,5354
14,DE LOS RIOS,DEL RANCO,24,LA UNION,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,MARIO OSVALDO ORTIZ CUEVAS,1389
14,DE LOS RIOS,DEL RANCO,24,LA UNION,O,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA ,MARIO RUBIN NAIPAYAN PARDO,137
14,DE LOS RIOS,DEL RANCO,24,LA UNION,,,,VOTOS EN BLANCO,161
14,DE LOS RIOS,DEL RANCO,24,LA UNION,,,,VOTOS NULOS,193
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALBERTO BERNABE RODRIGUEZ MOLINA,654
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,EXCEQUIEL GALLARDO CORTEZ,516
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,HERMAN ANDRES PORTALES OSORIO,690
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,MIGUEL MEZA SHWENKE,2663
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,,,,VOTOS EN BLANCO,75
14,DE LOS RIOS,DEL RANCO,24,LAGO RANCO,,,,VOTOS NULOS,71
11,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,LAGO VERDE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,DOLY PAOLA CADAGAN MARDONES,16
11,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,LAGO VERDE,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,GASPAR ALDEA CADAGAN,393
11,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,LAGO VERDE,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,NELSON OPAZO LOPEZ,453
11,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,LAGO VERDE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,OSCAR CLAUDIO CESPEDES CADAGAN,6
11,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,LAGO VERDE,,,,VOTOS EN BLANCO,17
11,AISEN DEL GRAL. CARLOS IBAÑEZ,COYHAIQUE,27,LAGO VERDE,,,,VOTOS NULOS,18
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS ALARCON VILLEGAS,13
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,CARLOS ROWLAND OVANDO,6
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,JOSE LUIS QUELIN MARQUEZ,135
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,NELSON ANTONIO CANIU COLIVORO,129
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,RICARDO RITTER RODRIGUEZ,261
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,,,,VOTOS EN BLANCO,6
12,DE MAGALLANES Y ANTARTICA CH.,MAGALLANES,28,LAGUNA BLANCA,,,,VOTOS NULOS,5
8,DEL BIOBIO,BIOBIO,21,LAJA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALEX OSSES OSSES,536
8,DEL BIOBIO,BIOBIO,21,LAJA,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,JOSE PINTO ALBORNOZ,4301
8,DEL BIOBIO,BIOBIO,21,LAJA,F,PACTO CHILE VAMOS,INDEPENDIENTE,VLADIMIR FICA TOLEDO,4611
8,DEL BIOBIO,BIOBIO,21,LAJA,,,,VOTOS EN BLANCO,106
8,DEL BIOBIO,BIOBIO,21,LAJA,,,,VOTOS NULOS,156
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,ALFONSO RODRIGUEZ LABBE,3511
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,DANIEL ESTEBAN GODOY MENDEZ,771
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,GRACIELA ORTUZAR NOVOA,7975
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JOSE NUÑEZ GONZALEZ,1159
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARIA PAZ ESPINOZA CARVAJAL,636
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,RODRIGO PLAZA MUÑOZ,2757
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,,,,VOTOS EN BLANCO,238
13,METROPOLITANA DE SANTIAGO,CHACABUCO,8,LAMPA,,,,VOTOS NULOS,451
14,DE LOS RIOS,VALDIVIA,24,LANCO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN EUGENIO SANTANA PAREDES,1378
14,DE LOS RIOS,VALDIVIA,24,LANCO,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,MARIA LUISA VARGAS PELLET,2278
14,DE LOS RIOS,VALDIVIA,24,LANCO,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,ROLANDO PEÑA RIQUELME,3420
14,DE LOS RIOS,VALDIVIA,24,LANCO,,,,VOTOS EN BLANCO,89
14,DE LOS RIOS,VALDIVIA,24,LANCO,,,,VOTOS NULOS,74
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,LAS CABRAS,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,FERNANDO CORREA CISTERNA,3424
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,LAS CABRAS,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN LUIS FABIA LOPEZ,1494
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,LAS CABRAS,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,RIGOBERTO LEIVA PARRA,4839
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,LAS CABRAS,,,,VOTOS EN BLANCO,149
6,DEL LIBERTADOR BDO. O'HIGGINS,CACHAPOAL,16,LAS CABRAS,,,,VOTOS NULOS,141
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,DAVID SILVA JOHNSON,10976
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,JOAQUIN LAVIN INFANTE,67150
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,NICOLAS ESPINOZA ARAYA,1074
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,,,,VOTOS EN BLANCO,1605
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,,,,VOTOS NULOS,2559
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LAS CONDES,C,PACTO PODER ECOLOGISTA Y CIUDADANO,INDEPENDIENTE,WILLEM SCHUITEMAKER TRUFFELLO,6145
9,DE LA ARAUCANIA,CAUTIN,22,LAUTARO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MARCELO JANO MORALES,3147
9,DE LA ARAUCANIA,CAUTIN,22,LAUTARO,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,RAUL ALBERTO SCHIFFERLI DIAZ,8421
9,DE LA ARAUCANIA,CAUTIN,22,LAUTARO,,,,VOTOS EN BLANCO,307
9,DE LA ARAUCANIA,CAUTIN,22,LAUTARO,,,,VOTOS NULOS,384
8,DEL BIOBIO,ARAUCO,21,LEBU,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,CRISTIAN ABEL PEÑA MORALES,6083
8,DEL BIOBIO,ARAUCO,21,LEBU,P,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,MARGARITA LOBOS GUTIERREZ,310
8,DEL BIOBIO,ARAUCO,21,LEBU,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,RICARDO VENEGAS MALDONADO,2709
8,DEL BIOBIO,ARAUCO,21,LEBU,,,,VOTOS EN BLANCO,204
8,DEL BIOBIO,ARAUCO,21,LEBU,,,,VOTOS NULOS,187
7,DEL MAULE,CURICO,17,LICANTEN,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,HECTOR QUIERO PALACIOS,1541
7,DEL MAULE,CURICO,17,LICANTEN,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARCELO FERNANDEZ VILOS,2288
7,DEL MAULE,CURICO,17,LICANTEN,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,VALERIE COFFIN FUENZALIDA,683
7,DEL MAULE,CURICO,17,LICANTEN,,,,VOTOS EN BLANCO,23
7,DEL MAULE,CURICO,17,LICANTEN,,,,VOTOS NULOS,39
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,E,PACTO NUEVA MAYORIA,PARTIDO SOCIALISTA DE CHILE ,ALVARO ZAMORA PEREZ,2785
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CYNTHIA MARIN VERA,2425
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,F,PACTO CHILE VAMOS,INDEPENDIENTE,DANIEL MORALES ESPINDOLA,7583
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,,,,VOTOS EN BLANCO,211
5,DE VALPARAISO,MARGA MARGA,6,LIMACHE,,,,VOTOS NULOS,553
7,DEL MAULE,LINARES,18,LINARES,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,FRESIA EUGENIA YAÑEZ YAÑEZ,10040
7,DEL MAULE,LINARES,18,LINARES,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,MARIO MEZA VASQUEZ,15268
7,DEL MAULE,LINARES,18,LINARES,,,,VOTOS EN BLANCO,349
7,DEL MAULE,LINARES,18,LINARES,,,,VOTOS NULOS,835
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LITUECHE,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,MARCO ANTONIO CORNEJO CERON,1584
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LITUECHE,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,RENE ACUÑA ECHEVERRIA,2427
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LITUECHE,,,,VOTOS EN BLANCO,42
6,DEL LIBERTADOR BDO. O'HIGGINS,CARDENAL CARO,16,LITUECHE,,,,VOTOS NULOS,45
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,ANDREA TARZIJAN KAUAK,719
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,LUIS OROSTICA SALINAS,1638
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,VICTOR RUBEN ANGULO MUÑOZ,5158
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,,,,VOTOS EN BLANCO,74
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,,,,VOTOS NULOS,77
10,DE LOS LAGOS,LLANQUIHUE,25,LLANQUIHUE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,WALTERIO VARGAS GOMEZ,616
5,DE VALPARAISO,SAN FELIPE,6,LLAY-LLAY,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,CAROLINA MONTENEGRO ROJAS,513
5,DE VALPARAISO,SAN FELIPE,6,LLAY-LLAY,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,EDGARDO RAUL GONZALEZ ARANCIBIA,6955
5,DE VALPARAISO,SAN FELIPE,6,LLAY-LLAY,M,PACTO PUEBLO UNIDO,INDEPENDIENTE,JAIME MIRANDA HERRERA,551
5,DE VALPARAISO,SAN FELIPE,6,LLAY-LLAY,,,,VOTOS EN BLANCO,211
5,DE VALPARAISO,SAN FELIPE,6,LLAY-LLAY,,,,VOTOS NULOS,287
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,M,PACTO PUEBLO UNIDO,PARTIDO IGUALDAD,ATILIO HERRERA ORTIZ,1333
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS WARD EDWARDS,10613
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,FELIPE GUEVARA STEPHENS,16592
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,RAFAEL PATRICIO WALKER SALGADO,1012
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,,,,VOTOS EN BLANCO,322
13,METROPOLITANA DE SANTIAGO,SANTIAGO,11,LO BARNECHEA,,,,VOTOS NULOS,476
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CARLOS INOSTROZA OJEDA,4737
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,ELIZABETH DEL CARMEN HENRIQUEZ LEIVA,4197
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,GABRIEL ORELLANA CISTERNA,1886
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,MIGUEL BRUNA SILVA,10128
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,,,,VOTOS EN BLANCO,524
13,METROPOLITANA DE SANTIAGO,SANTIAGO,13,LO ESPEJO,,,,VOTOS NULOS,1046
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,R,PACTO JUSTICIA Y TRANSPARENCIA,INDEPENDIENTE,FELIPE ARMIJO SANCHEZ,5702
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,MAXIMILIANO RIOS GALLEGUILLOS,8332
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,F,PACTO CHILE VAMOS,INDEPENDIENTE,RICARDO FLORES GOMEZ,6796
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,,,,VOTOS EN BLANCO,632
13,METROPOLITANA DE SANTIAGO,SANTIAGO,9,LO PRADO,,,,VOTOS NULOS,1191
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,LOLOL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,CESAR ROJAS GAETE,1344
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,LOLOL,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MARCO ANTONIO MARIN RODRIGUEZ,2780
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,LOLOL,,,,VOTOS EN BLANCO,45
6,DEL LIBERTADOR BDO. O'HIGGINS,COLCHAGUA,16,LOLOL,,,,VOTOS NULOS,42
9,DE LA ARAUCANIA,CAUTIN,23,LONCOCHE,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,ALEXIS ARTURO PINEDA RUIZ,4189
9,DE LA ARAUCANIA,CAUTIN,23,LONCOCHE,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MIGUEL JIMENEZ VALDERRAMA,286
9,DE LA ARAUCANIA,CAUTIN,23,LONCOCHE,F,PACTO CHILE VAMOS,RENOVACION NACIONAL ,SERGIO RICARDO PEÑA RIQUELME,4203
9,DE LA ARAUCANIA,CAUTIN,23,LONCOCHE,,,,VOTOS EN BLANCO,123
9,DE LA ARAUCANIA,CAUTIN,23,LONCOCHE,,,,VOTOS NULOS,139
7,DEL MAULE,LINARES,18,LONGAVI,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,CRISTIAN MENCHACA PINOCHET,7756
7,DEL MAULE,LINARES,18,LONGAVI,E,PACTO NUEVA MAYORIA,PARTIDO POR LA DEMOCRACIA,GONZALO JARA REYES,6855
7,DEL MAULE,LINARES,18,LONGAVI,,,,VOTOS EN BLANCO,108
7,DEL MAULE,LINARES,18,LONGAVI,,,,VOTOS NULOS,112
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,P,PACTO ALTERNATIVA DEMOCRATICA,INDEPENDIENTE,EVARISTO CURICAL ÑANCO,711
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,E,PACTO NUEVA MAYORIA,PARTIDO DEMOCRATA CRISTIANO,GILBERTO NIBALDO ALEGRIA ALEGRIA,2303
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,F,PACTO CHILE VAMOS,INDEPENDIENTE,GUIDO BARRIA OYARZUN,1789
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,JUAN FUENTES CID,1005
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,MAURICIO ENRIQUE ALARCON VIDAL,249
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,,,,VOTOS EN BLANCO,62
9,DE LA ARAUCANIA,MALLECO,22,LONQUIMAY,,,,VOTOS NULOS,63
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,FEIZAL AZAT GAZALE,3660
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,JORGE FUENTES FETIS,5814
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,,,,VOTOS EN BLANCO,92
8,DEL BIOBIO,ARAUCO,21,LOS ALAMOS,,,,VOTOS NULOS,119
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,ANTONIO AYALA ABARCA,515
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,,CANDIDATURA INDEPENDIENTE,INDEPENDIENTE,EDITH CLARISA QUIROZ ORTIZ,2769
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,MANUEL RIVERA MARTINEZ,8687
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,E,PACTO NUEVA MAYORIA,INDEPENDIENTE,MARIA VICTORIA RODRIGUEZ HERRERA,6695
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,P,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,MARIANELLA BENAVIDES CARDENAS,553
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,,,,VOTOS EN BLANCO,213
5,DE VALPARAISO,LOS ANDES,6,LOS ANDES,,,,VOTOS NULOS,438
8,DEL BIOBIO,BIOBIO,21,LOS ANGELES,O,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,BERNARDO CANALES CARRASCO,650
8,DEL BIOBIO,BIOBIO,21,LOS ANGELES,I,PACTO CHILE QUIERE AMPLITUD,AMPLITUD,BYRON ALEXANDER CALVERT CONTRERAS,580
8,DEL BIOBIO,BIOBIO,21,LOS ANGELES,F,PACTO CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,EDUARDO BORGOÑO BUSTOS,14559
8,DEL BIOBIO,BIOBIO,21,LOS ANGELES,E,PACTO NUEVA MAYORIA,PARTIDO RADICAL SOCIALDEMOCRATA,ESTEBAN KRAUSE SALAZAR,27350
